,product,date,region,sales
10024,pink morsel,2021-10-06,north,$2090.00
10025,pink morsel,2021-10-06,south,$2390.00
10026,pink morsel,2021-10-06,east,$2120.00
10027,pink morsel,2021-10-06,west,$2405.00
10052,pink morsel,2021-10-07,north,$2370.00
10053,pink morsel,2021-10-07,south,$2080.00
10054,pink morsel,2021-10-07,east,$2160.00
10055,pink morsel,2021-10-07,west,$2270.00
10080,pink morsel,2021-10-08,north,$2455.00
10081,pink morsel,2021-10-08,south,$2360.00
10082,pink morsel,2021-10-08,east,$2085.00
10083,pink morsel,2021-10-08,west,$2045.00
10108,pink morsel,2021-10-09,north,$2260.00
10109,pink morsel,2021-10-09,south,$2300.00
10110,pink morsel,2021-10-09,east,$2065.00
10111,pink morsel,2021-10-09,west,$2025.00
10136,pink morsel,2021-10-10,north,$2400.00
10137,pink morsel,2021-10-10,south,$2255.00
10138,pink morsel,2021-10-10,east,$2335.00
10139,pink morsel,2021-10-10,west,$2460.00
10164,pink morsel,2021-10-11,north,$2120.00
10165,pink morsel,2021-10-11,south,$2230.00
10166,pink morsel,2021-10-11,east,$2195.00
10167,pink morsel,2021-10-11,west,$2205.00
10192,pink morsel,2021-10-12,north,$2105.00
10193,pink morsel,2021-10-12,south,$2105.00
10194,pink morsel,2021-10-12,east,$2065.00
10195,pink morsel,2021-10-12,west,$2005.00
10220,pink morsel,2021-10-13,north,$2205.00
10221,pink morsel,2021-10-13,south,$2495.00
10222,pink morsel,2021-10-13,east,$2125.00
10223,pink morsel,2021-10-13,west,$2410.00
10248,pink morsel,2021-10-14,north,$2320.00
10249,pink morsel,2021-10-14,south,$2010.00
10250,pink morsel,2021-10-14,east,$2330.00
10251,pink morsel,2021-10-14,west,$2275.00
10276,pink morsel,2021-10-15,north,$2305.00
10277,pink morsel,2021-10-15,south,$2425.00
10278,pink morsel,2021-10-15,east,$2310.00
10279,pink morsel,2021-10-15,west,$2090.00
10304,pink morsel,2021-10-16,north,$2485.00
10305,pink morsel,2021-10-16,south,$2415.00
10306,pink morsel,2021-10-16,east,$2395.00
10307,pink morsel,2021-10-16,west,$2090.00
10332,pink morsel,2021-10-17,north,$2010.00
10333,pink morsel,2021-10-17,south,$2085.00
10334,pink morsel,2021-10-17,east,$2250.00
10335,pink morsel,2021-10-17,west,$2450.00
10360,pink morsel,2021-10-18,north,$2230.00
10361,pink morsel,2021-10-18,south,$2310.00
10362,pink morsel,2021-10-18,east,$2005.00
10363,pink morsel,2021-10-18,west,$2025.00
10388,pink morsel,2021-10-19,north,$2085.00
10389,pink morsel,2021-10-19,south,$2275.00
10390,pink morsel,2021-10-19,east,$2220.00
10391,pink morsel,2021-10-19,west,$2395.00
10416,pink morsel,2021-10-20,north,$2070.00
10417,pink morsel,2021-10-20,south,$2210.00
10418,pink morsel,2021-10-20,east,$2290.00
10419,pink morsel,2021-10-20,west,$2380.00
10444,pink morsel,2021-10-21,north,$2475.00
10445,pink morsel,2021-10-21,south,$2175.00
10446,pink morsel,2021-10-21,east,$2015.00
10447,pink morsel,2021-10-21,west,$2115.00
10472,pink morsel,2021-10-22,north,$2030.00
10473,pink morsel,2021-10-22,south,$2400.00
10474,pink morsel,2021-10-22,east,$2180.00
10475,pink morsel,2021-10-22,west,$2345.00
10500,pink morsel,2021-10-23,north,$2485.00
10501,pink morsel,2021-10-23,south,$2225.00
10502,pink morsel,2021-10-23,east,$2095.00
10503,pink morsel,2021-10-23,west,$2350.00
10528,pink morsel,2021-10-24,north,$2315.00
10529,pink morsel,2021-10-24,south,$2155.00
10530,pink morsel,2021-10-24,east,$2305.00
10531,pink morsel,2021-10-24,west,$2250.00
10556,pink morsel,2021-10-25,north,$2470.00
10557,pink morsel,2021-10-25,south,$2135.00
10558,pink morsel,2021-10-25,east,$2255.00
10559,pink morsel,2021-10-25,west,$2270.00
10584,pink morsel,2021-10-26,north,$2410.00
10585,pink morsel,2021-10-26,south,$2490.00
10586,pink morsel,2021-10-26,east,$2250.00
10587,pink morsel,2021-10-26,west,$2220.00
10612,pink morsel,2021-10-27,north,$2145.00
10613,pink morsel,2021-10-27,south,$2145.00
10614,pink morsel,2021-10-27,east,$2450.00
10615,pink morsel,2021-10-27,west,$2090.00
10640,pink morsel,2021-10-28,north,$2165.00
10641,pink morsel,2021-10-28,south,$2355.00
10642,pink morsel,2021-10-28,east,$2315.00
10643,pink morsel,2021-10-28,west,$2300.00
10668,pink morsel,2021-10-29,north,$2225.00
10669,pink morsel,2021-10-29,south,$2175.00
10670,pink morsel,2021-10-29,east,$2435.00
10671,pink morsel,2021-10-29,west,$2035.00
10696,pink morsel,2021-10-30,north,$2430.00
10697,pink morsel,2021-10-30,south,$2180.00
10698,pink morsel,2021-10-30,east,$2060.00
10699,pink morsel,2021-10-30,west,$2470.00
10724,pink morsel,2021-10-31,north,$2400.00
10725,pink morsel,2021-10-31,south,$2220.00
10726,pink morsel,2021-10-31,east,$2395.00
10727,pink morsel,2021-10-31,west,$2120.00
10752,pink morsel,2021-11-01,north,$2080.00
10753,pink morsel,2021-11-01,south,$2445.00
10754,pink morsel,2021-11-01,east,$2415.00
10755,pink morsel,2021-11-01,west,$2355.00
10780,pink morsel,2021-11-02,north,$2405.00
10781,pink morsel,2021-11-02,south,$2120.00
10782,pink morsel,2021-11-02,east,$2195.00
10783,pink morsel,2021-11-02,west,$2025.00
10808,pink morsel,2021-11-03,north,$2305.00
10809,pink morsel,2021-11-03,south,$2035.00
10810,pink morsel,2021-11-03,east,$2085.00
10811,pink morsel,2021-11-03,west,$2285.00
10836,pink morsel,2021-11-04,north,$2205.00
10837,pink morsel,2021-11-04,south,$2155.00
10838,pink morsel,2021-11-04,east,$2105.00
10839,pink morsel,2021-11-04,west,$2085.00
10864,pink morsel,2021-11-05,north,$2475.00
10865,pink morsel,2021-11-05,south,$2425.00
10866,pink morsel,2021-11-05,east,$2330.00
10867,pink morsel,2021-11-05,west,$2205.00
10892,pink morsel,2021-11-06,north,$2235.00
10893,pink morsel,2021-11-06,south,$2050.00
10894,pink morsel,2021-11-06,east,$2455.00
10895,pink morsel,2021-11-06,west,$2065.00
10920,pink morsel,2021-11-07,north,$2210.00
10921,pink morsel,2021-11-07,south,$2065.00
10922,pink morsel,2021-11-07,east,$2215.00
10923,pink morsel,2021-11-07,west,$2275.00
10948,pink morsel,2021-11-08,north,$2005.00
10949,pink morsel,2021-11-08,south,$2120.00
10950,pink morsel,2021-11-08,east,$2140.00
10951,pink morsel,2021-11-08,west,$2260.00
10976,pink morsel,2021-11-09,north,$2165.00
10977,pink morsel,2021-11-09,south,$2000.00
10978,pink morsel,2021-11-09,east,$2435.00
10979,pink morsel,2021-11-09,west,$2250.00
11004,pink morsel,2021-11-10,north,$2485.00
11005,pink morsel,2021-11-10,south,$2090.00
11006,pink morsel,2021-11-10,east,$2025.00
11007,pink morsel,2021-11-10,west,$2365.00
11032,pink morsel,2021-11-11,north,$2150.00
11033,pink morsel,2021-11-11,south,$2160.00
11034,pink morsel,2021-11-11,east,$2035.00
11035,pink morsel,2021-11-11,west,$2445.00
11060,pink morsel,2021-11-12,north,$2350.00
11061,pink morsel,2021-11-12,south,$2130.00
11062,pink morsel,2021-11-12,east,$2045.00
11063,pink morsel,2021-11-12,west,$2490.00
11088,pink morsel,2021-11-13,north,$2315.00
11089,pink morsel,2021-11-13,south,$2210.00
11090,pink morsel,2021-11-13,east,$2345.00
11091,pink morsel,2021-11-13,west,$2285.00
11116,pink morsel,2021-11-14,north,$2225.00
11117,pink morsel,2021-11-14,south,$2190.00
11118,pink morsel,2021-11-14,east,$2495.00
11119,pink morsel,2021-11-14,west,$2485.00
11144,pink morsel,2021-11-15,north,$2105.00
11145,pink morsel,2021-11-15,south,$2425.00
11146,pink morsel,2021-11-15,east,$2155.00
11147,pink morsel,2021-11-15,west,$2495.00
11172,pink morsel,2021-11-16,north,$2485.00
11173,pink morsel,2021-11-16,south,$2225.00
11174,pink morsel,2021-11-16,east,$2315.00
11175,pink morsel,2021-11-16,west,$2300.00
11200,pink morsel,2021-11-17,north,$2165.00
11201,pink morsel,2021-11-17,south,$2240.00
11202,pink morsel,2021-11-17,east,$2290.00
11203,pink morsel,2021-11-17,west,$2025.00
11228,pink morsel,2021-11-18,north,$2080.00
11229,pink morsel,2021-11-18,south,$2325.00
11230,pink morsel,2021-11-18,east,$2105.00
11231,pink morsel,2021-11-18,west,$2245.00
11256,pink morsel,2021-11-19,north,$2180.00
11257,pink morsel,2021-11-19,south,$2180.00
11258,pink morsel,2021-11-19,east,$2345.00
11259,pink morsel,2021-11-19,west,$2435.00
11284,pink morsel,2021-11-20,north,$2490.00
11285,pink morsel,2021-11-20,south,$2160.00
11286,pink morsel,2021-11-20,east,$2460.00
11287,pink morsel,2021-11-20,west,$2040.00
11312,pink morsel,2021-11-21,north,$2010.00
11313,pink morsel,2021-11-21,south,$2440.00
11314,pink morsel,2021-11-21,east,$2190.00
11315,pink morsel,2021-11-21,west,$2365.00
11340,pink morsel,2021-11-22,north,$2145.00
11341,pink morsel,2021-11-22,south,$2420.00
11342,pink morsel,2021-11-22,east,$2200.00
11343,pink morsel,2021-11-22,west,$2075.00
11368,pink morsel,2021-11-23,north,$2075.00
11369,pink morsel,2021-11-23,south,$2450.00
11370,pink morsel,2021-11-23,east,$2280.00
11371,pink morsel,2021-11-23,west,$2220.00
11396,pink morsel,2021-11-24,north,$2410.00
11397,pink morsel,2021-11-24,south,$2015.00
11398,pink morsel,2021-11-24,east,$2020.00
11399,pink morsel,2021-11-24,west,$2060.00
11424,pink morsel,2021-11-25,north,$2410.00
11425,pink morsel,2021-11-25,south,$2485.00
11426,pink morsel,2021-11-25,east,$2445.00
11427,pink morsel,2021-11-25,west,$2285.00
11452,pink morsel,2021-11-26,north,$2490.00
11453,pink morsel,2021-11-26,south,$2215.00
11454,pink morsel,2021-11-26,east,$2015.00
11455,pink morsel,2021-11-26,west,$2070.00
11480,pink morsel,2021-11-27,north,$2170.00
11481,pink morsel,2021-11-27,south,$2235.00
11482,pink morsel,2021-11-27,east,$2145.00
11483,pink morsel,2021-11-27,west,$2370.00
11508,pink morsel,2021-11-28,north,$2035.00
11509,pink morsel,2021-11-28,south,$2335.00
11510,pink morsel,2021-11-28,east,$2390.00
11511,pink morsel,2021-11-28,west,$2500.00
11536,pink morsel,2021-11-29,north,$2180.00
11537,pink morsel,2021-11-29,south,$2495.00
11538,pink morsel,2021-11-29,east,$2170.00
11539,pink morsel,2021-11-29,west,$2275.00
11564,pink morsel,2021-11-30,north,$2265.00
11565,pink morsel,2021-11-30,south,$2035.00
11566,pink morsel,2021-11-30,east,$2480.00
11567,pink morsel,2021-11-30,west,$2390.00
11592,pink morsel,2021-12-01,north,$2415.00
11593,pink morsel,2021-12-01,south,$2275.00
11594,pink morsel,2021-12-01,east,$2100.00
11595,pink morsel,2021-12-01,west,$2105.00
11620,pink morsel,2021-12-02,north,$2330.00
11621,pink morsel,2021-12-02,south,$2170.00
11622,pink morsel,2021-12-02,east,$2460.00
11623,pink morsel,2021-12-02,west,$2200.00
11648,pink morsel,2021-12-03,north,$2225.00
11649,pink morsel,2021-12-03,south,$2350.00
11650,pink morsel,2021-12-03,east,$2125.00
11651,pink morsel,2021-12-03,west,$2245.00
11676,pink morsel,2021-12-04,north,$2025.00
11677,pink morsel,2021-12-04,south,$2010.00
11678,pink morsel,2021-12-04,east,$2005.00
11679,pink morsel,2021-12-04,west,$2455.00
11704,pink morsel,2021-12-05,north,$2130.00
11705,pink morsel,2021-12-05,south,$2445.00
11706,pink morsel,2021-12-05,east,$2190.00
11707,pink morsel,2021-12-05,west,$2265.00
11732,pink morsel,2021-12-06,north,$2380.00
11733,pink morsel,2021-12-06,south,$2235.00
11734,pink morsel,2021-12-06,east,$2200.00
11735,pink morsel,2021-12-06,west,$2200.00
11760,pink morsel,2021-12-07,north,$2090.00
11761,pink morsel,2021-12-07,south,$2165.00
11762,pink morsel,2021-12-07,east,$2300.00
11763,pink morsel,2021-12-07,west,$2400.00
11788,pink morsel,2021-12-08,north,$2135.00
11789,pink morsel,2021-12-08,south,$2315.00
11790,pink morsel,2021-12-08,east,$2375.00
11791,pink morsel,2021-12-08,west,$2080.00
11816,pink morsel,2021-12-09,north,$2270.00
11817,pink morsel,2021-12-09,south,$2430.00
11818,pink morsel,2021-12-09,east,$2335.00
11819,pink morsel,2021-12-09,west,$2065.00
11844,pink morsel,2021-12-10,north,$2235.00
11845,pink morsel,2021-12-10,south,$2375.00
11846,pink morsel,2021-12-10,east,$2400.00
11847,pink morsel,2021-12-10,west,$2305.00
11872,pink morsel,2021-12-11,north,$2310.00
11873,pink morsel,2021-12-11,south,$2155.00
11874,pink morsel,2021-12-11,east,$2435.00
11875,pink morsel,2021-12-11,west,$2165.00
11900,pink morsel,2021-12-12,north,$2225.00
11901,pink morsel,2021-12-12,south,$2055.00
11902,pink morsel,2021-12-12,east,$2235.00
11903,pink morsel,2021-12-12,west,$2295.00
11928,pink morsel,2021-12-13,north,$2040.00
11929,pink morsel,2021-12-13,south,$2320.00
11930,pink morsel,2021-12-13,east,$2110.00
11931,pink morsel,2021-12-13,west,$2180.00
11956,pink morsel,2021-12-14,north,$2360.00
11957,pink morsel,2021-12-14,south,$2420.00
11958,pink morsel,2021-12-14,east,$2370.00
11959,pink morsel,2021-12-14,west,$2335.00
11984,pink morsel,2021-12-15,north,$2485.00
11985,pink morsel,2021-12-15,south,$2495.00
11986,pink morsel,2021-12-15,east,$2365.00
11987,pink morsel,2021-12-15,west,$2155.00
12012,pink morsel,2021-12-16,north,$2385.00
12013,pink morsel,2021-12-16,south,$2385.00
12014,pink morsel,2021-12-16,east,$2435.00
12015,pink morsel,2021-12-16,west,$2290.00
12040,pink morsel,2021-12-17,north,$2210.00
12041,pink morsel,2021-12-17,south,$2085.00
12042,pink morsel,2021-12-17,east,$2090.00
12043,pink morsel,2021-12-17,west,$2370.00
12068,pink morsel,2021-12-18,north,$2145.00
12069,pink morsel,2021-12-18,south,$2210.00
12070,pink morsel,2021-12-18,east,$2380.00
12071,pink morsel,2021-12-18,west,$2455.00
12096,pink morsel,2021-12-19,north,$2270.00
12097,pink morsel,2021-12-19,south,$2040.00
12098,pink morsel,2021-12-19,east,$2180.00
12099,pink morsel,2021-12-19,west,$2500.00
12124,pink morsel,2021-12-20,north,$2115.00
12125,pink morsel,2021-12-20,south,$2325.00
12126,pink morsel,2021-12-20,east,$2250.00
12127,pink morsel,2021-12-20,west,$2180.00
12152,pink morsel,2021-12-21,north,$2330.00
12153,pink morsel,2021-12-21,south,$2075.00
12154,pink morsel,2021-12-21,east,$2355.00
12155,pink morsel,2021-12-21,west,$2355.00
12180,pink morsel,2021-12-22,north,$2205.00
12181,pink morsel,2021-12-22,south,$2155.00
12182,pink morsel,2021-12-22,east,$2010.00
12183,pink morsel,2021-12-22,west,$2005.00
12208,pink morsel,2021-12-23,north,$2410.00
12209,pink morsel,2021-12-23,south,$2265.00
12210,pink morsel,2021-12-23,east,$2205.00
12211,pink morsel,2021-12-23,west,$2115.00
12236,pink morsel,2021-12-24,north,$2050.00
12237,pink morsel,2021-12-24,south,$2135.00
12238,pink morsel,2021-12-24,east,$2440.00
12239,pink morsel,2021-12-24,west,$2360.00
12264,pink morsel,2021-12-25,north,$2405.00
12265,pink morsel,2021-12-25,south,$2115.00
12266,pink morsel,2021-12-25,east,$2085.00
12267,pink morsel,2021-12-25,west,$2290.00
12292,pink morsel,2021-12-26,north,$2245.00
12293,pink morsel,2021-12-26,south,$2460.00
12294,pink morsel,2021-12-26,east,$2450.00
12295,pink morsel,2021-12-26,west,$2310.00
12320,pink morsel,2021-12-27,north,$2370.00
12321,pink morsel,2021-12-27,south,$2040.00
12322,pink morsel,2021-12-27,east,$2415.00
12323,pink morsel,2021-12-27,west,$2015.00
12348,pink morsel,2021-12-28,north,$2245.00
12349,pink morsel,2021-12-28,south,$2120.00
12350,pink morsel,2021-12-28,east,$2415.00
12351,pink morsel,2021-12-28,west,$2295.00
12376,pink morsel,2021-12-29,north,$2445.00
12377,pink morsel,2021-12-29,south,$2215.00
12378,pink morsel,2021-12-29,east,$2285.00
12379,pink morsel,2021-12-29,west,$2395.00
12404,pink morsel,2021-12-30,north,$2435.00
12405,pink morsel,2021-12-30,south,$2400.00
12406,pink morsel,2021-12-30,east,$2260.00
12407,pink morsel,2021-12-30,west,$2315.00
12432,pink morsel,2021-12-31,north,$2315.00
12433,pink morsel,2021-12-31,south,$2175.00
12434,pink morsel,2021-12-31,east,$2295.00
12435,pink morsel,2021-12-31,west,$2055.00
12460,pink morsel,2022-01-01,north,$2130.00
12461,pink morsel,2022-01-01,south,$2480.00
12462,pink morsel,2022-01-01,east,$2190.00
12463,pink morsel,2022-01-01,west,$2170.00
12488,pink morsel,2022-01-02,north,$2160.00
12489,pink morsel,2022-01-02,south,$2120.00
12490,pink morsel,2022-01-02,east,$2110.00
12491,pink morsel,2022-01-02,west,$2080.00
12516,pink morsel,2022-01-03,north,$2050.00
12517,pink morsel,2022-01-03,south,$2150.00
12518,pink morsel,2022-01-03,east,$2440.00
12519,pink morsel,2022-01-03,west,$2055.00
12544,pink morsel,2022-01-04,north,$2405.00
12545,pink morsel,2022-01-04,south,$2020.00
12546,pink morsel,2022-01-04,east,$2010.00
12547,pink morsel,2022-01-04,west,$2005.00
12572,pink morsel,2022-01-05,north,$2480.00
12573,pink morsel,2022-01-05,south,$2360.00
12574,pink morsel,2022-01-05,east,$2025.00
12575,pink morsel,2022-01-05,west,$2275.00
12600,pink morsel,2022-01-06,north,$2245.00
12601,pink morsel,2022-01-06,south,$2060.00
12602,pink morsel,2022-01-06,east,$2290.00
12603,pink morsel,2022-01-06,west,$2205.00
12628,pink morsel,2022-01-07,north,$2065.00
12629,pink morsel,2022-01-07,south,$2050.00
12630,pink morsel,2022-01-07,east,$2180.00
12631,pink morsel,2022-01-07,west,$2135.00
12656,pink morsel,2022-01-08,north,$2370.00
12657,pink morsel,2022-01-08,south,$2245.00
12658,pink morsel,2022-01-08,east,$2070.00
12659,pink morsel,2022-01-08,west,$2395.00
12684,pink morsel,2022-01-09,north,$2490.00
12685,pink morsel,2022-01-09,south,$2105.00
12686,pink morsel,2022-01-09,east,$2335.00
12687,pink morsel,2022-01-09,west,$2250.00
12712,pink morsel,2022-01-10,north,$2240.00
12713,pink morsel,2022-01-10,south,$2090.00
12714,pink morsel,2022-01-10,east,$2370.00
12715,pink morsel,2022-01-10,west,$2315.00
12740,pink morsel,2022-01-11,north,$2000.00
12741,pink morsel,2022-01-11,south,$2075.00
12742,pink morsel,2022-01-11,east,$2305.00
12743,pink morsel,2022-01-11,west,$2145.00
12768,pink morsel,2022-01-12,north,$2050.00
12769,pink morsel,2022-01-12,south,$2260.00
12770,pink morsel,2022-01-12,east,$2095.00
12771,pink morsel,2022-01-12,west,$2500.00
12796,pink morsel,2022-01-13,north,$2260.00
12797,pink morsel,2022-01-13,south,$2365.00
12798,pink morsel,2022-01-13,east,$2485.00
12799,pink morsel,2022-01-13,west,$2180.00
12824,pink morsel,2022-01-14,north,$2245.00
12825,pink morsel,2022-01-14,south,$2225.00
12826,pink morsel,2022-01-14,east,$2080.00
12827,pink morsel,2022-01-14,west,$2250.00
12852,pink morsel,2022-01-15,north,$2115.00
12853,pink morsel,2022-01-15,south,$2145.00
12854,pink morsel,2022-01-15,east,$2130.00
12855,pink morsel,2022-01-15,west,$2120.00
12880,pink morsel,2022-01-16,north,$2315.00
12881,pink morsel,2022-01-16,south,$2410.00
12882,pink morsel,2022-01-16,east,$2290.00
12883,pink morsel,2022-01-16,west,$2150.00
12908,pink morsel,2022-01-17,north,$2295.00
12909,pink morsel,2022-01-17,south,$2015.00
12910,pink morsel,2022-01-17,east,$2070.00
12911,pink morsel,2022-01-17,west,$2095.00
12936,pink morsel,2022-01-18,north,$2045.00
12937,pink morsel,2022-01-18,south,$2125.00
12938,pink morsel,2022-01-18,east,$2085.00
12939,pink morsel,2022-01-18,west,$2095.00
12964,pink morsel,2022-01-19,north,$2295.00
12965,pink morsel,2022-01-19,south,$2265.00
12966,pink morsel,2022-01-19,east,$2040.00
12967,pink morsel,2022-01-19,west,$2200.00
12992,pink morsel,2022-01-20,north,$2415.00
12993,pink morsel,2022-01-20,south,$2435.00
12994,pink morsel,2022-01-20,east,$2160.00
12995,pink morsel,2022-01-20,west,$2210.00
13020,pink morsel,2022-01-21,north,$2295.00
13021,pink morsel,2022-01-21,south,$2405.00
13022,pink morsel,2022-01-21,east,$2380.00
13023,pink morsel,2022-01-21,west,$2360.00
13048,pink morsel,2022-01-22,north,$2080.00
13049,pink morsel,2022-01-22,south,$2220.00
13050,pink morsel,2022-01-22,east,$2495.00
13051,pink morsel,2022-01-22,west,$2500.00
13076,pink morsel,2022-01-23,north,$2170.00
13077,pink morsel,2022-01-23,south,$2135.00
13078,pink morsel,2022-01-23,east,$2205.00
13079,pink morsel,2022-01-23,west,$2445.00
13104,pink morsel,2022-01-24,north,$2195.00
13105,pink morsel,2022-01-24,south,$2375.00
13106,pink morsel,2022-01-24,east,$2370.00
13107,pink morsel,2022-01-24,west,$2410.00
13132,pink morsel,2022-01-25,north,$2470.00
13133,pink morsel,2022-01-25,south,$2370.00
13134,pink morsel,2022-01-25,east,$2110.00
13135,pink morsel,2022-01-25,west,$2480.00
13160,pink morsel,2022-01-26,north,$2085.00
13161,pink morsel,2022-01-26,south,$2320.00
13162,pink morsel,2022-01-26,east,$2075.00
13163,pink morsel,2022-01-26,west,$2485.00
13188,pink morsel,2022-01-27,north,$2165.00
13189,pink morsel,2022-01-27,south,$2400.00
13190,pink morsel,2022-01-27,east,$2055.00
13191,pink morsel,2022-01-27,west,$2435.00
13216,pink morsel,2022-01-28,north,$2380.00
13217,pink morsel,2022-01-28,south,$2410.00
13218,pink morsel,2022-01-28,east,$2240.00
13219,pink morsel,2022-01-28,west,$2450.00
13244,pink morsel,2022-01-29,north,$2190.00
13245,pink morsel,2022-01-29,south,$2345.00
13246,pink morsel,2022-01-29,east,$2290.00
13247,pink morsel,2022-01-29,west,$2380.00
13272,pink morsel,2022-01-30,north,$2145.00
13273,pink morsel,2022-01-30,south,$2150.00
